TrajectoryID,Stage,Patient,AUTOPHAGY,CELL CYCLE,CELL-CELL COMMUNICATION,CELLULAR RESPONSES TO STIMULI,CHROMATIN ORGANIZATION,CIRCADIAN CLOCK,DEVELOPMENTAL BIOLOGY,DNA REPAIR,DNA REPLICATION,DRUG ADME,EXTRACELLULAR MATRIX ORGANIZATION,HEMOSTASIS,METABOLISM OF RNA,MUSCLE CONTRACTION,NEURONAL SYSTEM,ORGANELLE BIOGENESIS AND MAINTENANCE,PROGRAMMED CELL DEATH,PROTEIN LOCALIZATION,REPRODUCTION,SENSORY PERCEPTION,TRANSPORT OF SMALL MOLECULES,VESICLE-MEDIATED TRANSPORT
440,3,TCGA-BH-A18M-01,[-0.7515557  1.         0.       ],[2.503574 0.       1.      ],[-0.98793525  1.          0.        ],[0.5051744 0.9990536 0.       ],[0.6883412 1.        0.       ],[-0.6165282  1.         0.       ],[-0.79810953  1.          0.        ],[2.085405 0.       1.      ],[1.9639051 0.        1.       ],[-1.0298356  1.         0.       ],[0.9396981  0.77621335 0.        ],[1.0339936 0.6596706 0.       ],[-0.58520174  0.98034436  0.        ],[-1.612255    0.25514466  0.        ],[0.9606983 0.8045109 0.       ],[1.0647752 0.7865385 0.       ],[0.7054111 1.        0.       ],[-0.65605664  1.          0.        ],[1.1838247  0.49778885 0.        ],[-0.9442971  1.         0.       ],[-1.0391747  1.         0.       ],[1.0562458 0.6879027 0.       ]
441,1,TCGA-AR-A255-01,[-0.5879898   0.99045986  0.        ],[2.4363682 0.        1.       ],[-1.040161   0.5394349  0.       ],[0.66295546 1.         0.        ],[0.6033459 1.        0.       ],[-0.8042809  0.9074911  0.       ],[-0.9985608  0.5526219  0.       ],[1.9583242 0.        1.       ],[1.8918551e+00 3.6111110e-04 1.0000000e+00],[-1.2107474  0.5091758  0.       ],[-1.0845602   0.53793937  0.        ],[0.9177865 0.9316318 0.       ],[0.6646655 1.        0.       ],[-1.7447762  0.0629736  0.       ],[1.1453723  0.65373504 0.        ],[1.0849414 0.6276897 0.       ],[0.99984014 0.73562354 0.        ],[0.5270433 0.9980402 0.       ],[1.0671008 0.5931877 0.       ],[-1.1169106  0.5840348  0.       ],[-1.507449    0.17067294  0.        ],[1.098188   0.69632375 0.        ]
441,2,TCGA-A7-A26J-01,[-0.8389661  1.         0.       ],[2.7110524 0.        1.       ],[-1.1624693  0.5895434  0.       ],[0.5392838 0.9976069 0.       ],[1.0024073 0.5028485 0.       ],[-0.3611121  1.         0.       ],[-0.8478465  1.         0.       ],[2.336526 0.       1.      ],[2.0663166 0.        1.       ],[-1.4441075  0.3389281  0.       ],[-1.1241934   0.60002553  0.        ],[-0.7387121  1.         0.       ],[-0.35906196  0.9997892   0.        ],[-1.7649746   0.03348884 -1.        ],[-1.225614   0.6397929  0.       ],[1.3498554  0.10356627 0.        ],[-0.5088281  1.         0.       ],[-0.5846254  1.         0.       ],[-0.9247729  1.         0.       ],[-1.2144127   0.54262054  0.        ],[-1.3335106   0.47040212  0.        ],[1.018559  0.5593706 0.       ]
441,3,TCGA-BH-A18M-01,[-0.7515557  1.         0.       ],[2.503574 0.       1.      ],[-0.98793525  1.          0.        ],[0.5051744 0.9990536 0.       ],[0.6883412 1.        0.       ],[-0.6165282  1.         0.       ],[-0.79810953  1.          0.        ],[2.085405 0.       1.      ],[1.9639051 0.        1.       ],[-1.0298356  1.         0.       ],[0.9396981  0.77621335 0.        ],[1.0339936 0.6596706 0.       ],[-0.58520174  0.98034436  0.        ],[-1.612255    0.25514466  0.        ],[0.9606983 0.8045109 0.       ],[1.0647752 0.7865385 0.       ],[0.7054111 1.        0.       ],[-0.65605664  1.          0.        ],[1.1838247  0.49778885 0.        ],[-0.9442971  1.         0.       ],[-1.0391747  1.         0.       ],[1.0562458 0.6879027 0.       ]
442,1,TCGA-BH-A0B0-01,[0.5673438 0.9895474 0.       ],[1.9647369e+00 1.5015015e-03 1.0000000e+00],[-1.3341807  1.         0.       ],[0.67390805 1.         0.        ],[-0.2986951  1.         0.       ],[-0.7068788  1.         0.       ],[-1.0603095  1.         0.       ],[1.4373946 0.1075242 0.       ],[1.6773529 0.0270306 1.       ],[-0.79930943  1.          0.        ],[1.2119441  0.36897567 0.        ],[-0.5834557  1.         0.       ],[-1.0093348  1.         0.       ],[-1.2507508  1.         0.       ],[-0.7274271  1.         0.       ],[0.99027115 0.84703577 0.        ],[0.8081398 1.        0.       ],[-0.3989604  1.         0.       ],[-0.92566186  1.          0.        ],[-0.9802471  1.         0.       ],[-1.0463066  1.         0.       ],[0.9848463 0.7205166 0.       ]
442,2,TCGA-BH-A18F-01,[-0.48729825  0.99337816  0.        ],[2.649071 0.       1.      ],[-0.8994019  1.         0.       ],[-0.6969006  1.         0.       ],[0.8747702 0.7020119 0.       ],[-0.5658956  1.         0.       ],[-0.75974166  1.          0.        ],[2.0605226 0.        1.       ],[2.1097655 0.        1.       ],[-1.5625082  0.2582412  0.       ],[-0.69672066  1.          0.        ],[1.0177189  0.48086816 0.        ],[-0.5505323  1.         0.       ],[-1.3456752  0.8076318  0.       ],[-1.2980647   0.72347206  0.        ],[1.1004142  0.39479712 0.        ],[-1.1099863  0.8521694  0.       ],[-0.7613793  1.         0.       ],[-1.2277731   0.78311133  0.        ],[-1.2107481   0.67972356  0.        ],[-0.9740264  1.         0.       ],[1.2956244 0.16992   0.       ]
442,3,TCGA-BH-A18M-01,[-0.7515557  1.         0.       ],[2.503574 0.       1.      ],[-0.98793525  1.          0.        ],[0.5051744 0.9990536 0.       ],[0.6883412 1.        0.       ],[-0.6165282  1.         0.       ],[-0.79810953  1.          0.        ],[2.085405 0.       1.      ],[1.9639051 0.        1.       ],[-1.0298356  1.         0.       ],[0.9396981  0.77621335 0.        ],[1.0339936 0.6596706 0.       ],[-0.58520174  0.98034436  0.        ],[-1.612255    0.25514466  0.        ],[0.9606983 0.8045109 0.       ],[1.0647752 0.7865385 0.       ],[0.7054111 1.        0.       ],[-0.65605664  1.          0.        ],[1.1838247  0.49778885 0.        ],[-0.9442971  1.         0.       ],[-1.0391747  1.         0.       ],[1.0562458 0.6879027 0.       ]
443,1,TCGA-BH-A0B8-01,[-0.39435935  1.          0.        ],[2.5209935 0.        1.       ],[-0.94602513  1.          0.        ],[0.9730756  0.72430897 0.        ],[0.7611544 1.        0.       ],[-0.29755166  1.          0.        ],[-0.8342746  1.         0.       ],[2.2926738 0.        1.       ],[2.215315 0.       1.      ],[-0.9368205  1.         0.       ],[-1.0047401  1.         0.       ],[-0.61138105  1.          0.        ],[1.6059184  0.02850189 1.        ],[-1.5021068  0.1638517  0.       ],[-0.6864786  1.         0.       ],[1.3531466  0.13564067 0.        ],[0.5647849 0.9919389 0.       ],[0.56667846 1.         0.        ],[-0.8410775  1.         0.       ],[-1.301691   0.6192647  0.       ],[-1.1687301  1.         0.       ],[-0.5154144  1.         0.       ]
443,2,TCGA-E2-A10B-01,[-0.72390205  1.          0.        ],[2.622193 0.       1.      ],[-1.1805146  0.7209996  0.       ],[-0.5566084  0.9933994  0.       ],[0.56240565 1.         0.        ],[-0.905452   0.9575853  0.       ],[-1.0461091  0.7275557  0.       ],[2.0630243 0.        1.       ],[1.98808 0.      1.     ],[-1.6948904   0.05286892  0.        ],[-0.9847089  0.8275914  0.       ],[-0.6125787  1.         0.       ],[-0.6147677  1.         0.       ],[-1.6617332   0.04072414 -1.        ],[-1.0861121   0.79996735  0.        ],[1.4179589 0.0568558 0.       ],[-0.69418913  1.          0.        ],[0.5205614 0.9973995 0.       ],[-1.0848697  0.6878966  0.       ],[-1.1709099  0.610388   0.       ],[-1.2498652  0.6213635  0.       ],[0.9581244 0.7764429 0.       ]
443,3,TCGA-BH-A18M-01,[-0.7515557  1.         0.       ],[2.503574 0.       1.      ],[-0.98793525  1.          0.        ],[0.5051744 0.9990536 0.       ],[0.6883412 1.        0.       ],[-0.6165282  1.         0.       ],[-0.79810953  1.          0.        ],[2.085405 0.       1.      ],[1.9639051 0.        1.       ],[-1.0298356  1.         0.       ],[0.9396981  0.77621335 0.        ],[1.0339936 0.6596706 0.       ],[-0.58520174  0.98034436  0.        ],[-1.612255    0.25514466  0.        ],[0.9606983 0.8045109 0.       ],[1.0647752 0.7865385 0.       ],[0.7054111 1.        0.       ],[-0.65605664  1.          0.        ],[1.1838247  0.49778885 0.        ],[-0.9442971  1.         0.       ],[-1.0391747  1.         0.       ],[1.0562458 0.6879027 0.       ]
444,1,TCGA-BH-A0BP-01,[0.7298336 1.        0.       ],[1.6677426  0.06255779 0.        ],[0.7583057 1.        0.       ],[-0.6999343  1.         0.       ],[0.43341485 0.999722   0.        ],[-0.5158006  0.9821441  0.       ],[-1.0651753  1.         0.       ],[1.5424557  0.06450434 0.        ],[1.6426952  0.04079555 1.        ],[1.0008168  0.90586895 0.        ],[0.8670627 1.        0.       ],[-0.6161999  1.         0.       ],[-1.1455655  1.         0.       ],[-1.1651556  1.         0.       ],[-0.8702906  1.         0.       ],[0.766137 1.       0.      ],[0.65598035 1.         0.        ],[-0.6425783  1.         0.       ],[-1.7550898   0.01667281 -1.        ],[1.0755535 1.        0.       ],[-1.0490183  0.84494    0.       ],[1.0343487 0.943545  0.       ]
444,2,TCGA-BH-A0DQ-01,[-0.6313957  1.         0.       ],[2.3910933 0.        1.       ],[-1.405878   0.4013415  0.       ],[0.8297058 0.9652508 0.       ],[0.49021438 1.         0.        ],[-1.0136477  0.8700267  0.       ],[-0.71946615  1.          0.        ],[1.8624911e+00 5.0000000e-04 1.0000000e+00],[1.9459275 0.        1.       ],[-0.69156635  1.          0.        ],[-1.0651188  0.9120089  0.       ],[1.1627094  0.57731456 0.        ],[0.44316098 0.9998333  0.        ],[-1.4820557   0.50665873  0.        ],[-1.1031642  1.         0.       ],[1.1361228  0.53580356 0.        ],[0.8628194 0.9876366 0.       ],[-0.4009161   0.99986976  0.        ],[1.0253663 0.5883676 0.       ],[1.0447153 0.6108564 0.       ],[-0.7392645  1.         0.       ],[1.1031061  0.53806967 0.        ]
444,3,TCGA-BH-A18M-01,[-0.7515557  1.         0.       ],[2.503574 0.       1.      ],[-0.98793525  1.          0.        ],[0.5051744 0.9990536 0.       ],[0.6883412 1.        0.       ],[-0.6165282  1.         0.       ],[-0.79810953  1.          0.        ],[2.085405 0.       1.      ],[1.9639051 0.        1.       ],[-1.0298356  1.         0.       ],[0.9396981  0.77621335 0.        ],[1.0339936 0.6596706 0.       ],[-0.58520174  0.98034436  0.        ],[-1.612255    0.25514466  0.        ],[0.9606983 0.8045109 0.       ],[1.0647752 0.7865385 0.       ],[0.7054111 1.        0.       ],[-0.65605664  1.          0.        ],[1.1838247  0.49778885 0.        ],[-0.9442971  1.         0.       ],[-1.0391747  1.         0.       ],[1.0562458 0.6879027 0.       ]
445,1,TCGA-BH-A0HA-01,[0.52734464 1.         0.        ],[2.2439258 0.        1.       ],[-1.3466243  0.3835571  0.       ],[0.6483622 1.        0.       ],[-0.49150205  0.99232453  0.        ],[-0.93438125  0.8991799   0.        ],[-0.7642394  0.9696405  0.       ],[1.3737452  0.21967459 0.        ],[1.7312058  0.01259275 1.        ],[-1.038932  0.94984   0.      ],[0.9543602 0.9832421 0.       ],[-0.62031394  1.          0.        ],[-0.9150758  0.8230323  0.       ],[-1.524491    0.30706826  0.        ],[-0.98919445  0.9134823   0.        ],[0.61827254 1.         0.        ],[0.97012055 1.         0.        ],[0.47131777 0.9985152  0.        ],[1.286898   0.29399875 0.        ],[-1.2253051   0.55870074  0.        ],[-1.4220737  0.3503215  0.       ],[0.7546477 1.        0.       ]
445,2,TCGA-BH-A0DQ-01,[-0.6313957  1.         0.       ],[2.3910933 0.        1.       ],[-1.405878   0.4013415  0.       ],[0.8297058 0.9652508 0.       ],[0.49021438 1.         0.        ],[-1.0136477  0.8700267  0.       ],[-0.71946615  1.          0.        ],[1.8624911e+00 5.0000000e-04 1.0000000e+00],[1.9459275 0.        1.       ],[-0.69156635  1.          0.        ],[-1.0651188  0.9120089  0.       ],[1.1627094  0.57731456 0.        ],[0.44316098 0.9998333  0.        ],[-1.4820557   0.50665873  0.        ],[-1.1031642  1.         0.       ],[1.1361228  0.53580356 0.        ],[0.8628194 0.9876366 0.       ],[-0.4009161   0.99986976  0.        ],[1.0253663 0.5883676 0.       ],[1.0447153 0.6108564 0.       ],[-0.7392645  1.         0.       ],[1.1031061  0.53806967 0.        ]
445,3,TCGA-BH-A18M-01,[-0.7515557  1.         0.       ],[2.503574 0.       1.      ],[-0.98793525  1.          0.        ],[0.5051744 0.9990536 0.       ],[0.6883412 1.        0.       ],[-0.6165282  1.         0.       ],[-0.79810953  1.          0.        ],[2.085405 0.       1.      ],[1.9639051 0.        1.       ],[-1.0298356  1.         0.       ],[0.9396981  0.77621335 0.        ],[1.0339936 0.6596706 0.       ],[-0.58520174  0.98034436  0.        ],[-1.612255    0.25514466  0.        ],[0.9606983 0.8045109 0.       ],[1.0647752 0.7865385 0.       ],[0.7054111 1.        0.       ],[-0.65605664  1.          0.        ],[1.1838247  0.49778885 0.        ],[-0.9442971  1.         0.       ],[-1.0391747  1.         0.       ],[1.0562458 0.6879027 0.       ]
446,1,TCGA-GM-A2DK-01,[0.9868506 0.9489122 0.       ],[2.2989805 0.        1.       ],[-1.5325698  0.2816822  0.       ],[-0.5931985  1.         0.       ],[-0.79858774  1.          0.        ],[-1.0051136  0.9612111  0.       ],[-0.90272355  1.          0.        ],[1.5447421  0.05218181 0.        ],[1.8649677 0.        1.       ],[-0.57751876  1.          0.        ],[0.7853983 1.        0.       ],[0.7336405 1.        0.       ],[0.7706536 1.        0.       ],[-1.1447784   0.90221524  0.        ],[-1.1893381  1.         0.       ],[0.622132  0.9800682 0.       ],[-1.1014848  0.8472799  0.       ],[-0.2648292  1.         0.       ],[1.2853047  0.25067848 0.        ],[-1.1465477  1.         0.       ],[-0.722412  1.        0.      ],[0.8083778 1.        0.       ]
446,2,TCGA-BH-A0DQ-01,[-0.6313957  1.         0.       ],[2.3910933 0.        1.       ],[-1.405878   0.4013415  0.       ],[0.8297058 0.9652508 0.       ],[0.49021438 1.         0.        ],[-1.0136477  0.8700267  0.       ],[-0.71946615  1.          0.        ],[1.8624911e+00 5.0000000e-04 1.0000000e+00],[1.9459275 0.        1.       ],[-0.69156635  1.          0.        ],[-1.0651188  0.9120089  0.       ],[1.1627094  0.57731456 0.        ],[0.44316098 0.9998333  0.        ],[-1.4820557   0.50665873  0.        ],[-1.1031642  1.         0.       ],[1.1361228  0.53580356 0.        ],[0.8628194 0.9876366 0.       ],[-0.4009161   0.99986976  0.        ],[1.0253663 0.5883676 0.       ],[1.0447153 0.6108564 0.       ],[-0.7392645  1.         0.       ],[1.1031061  0.53806967 0.        ]
446,3,TCGA-BH-A18M-01,[-0.7515557  1.         0.       ],[2.503574 0.       1.      ],[-0.98793525  1.          0.        ],[0.5051744 0.9990536 0.       ],[0.6883412 1.        0.       ],[-0.6165282  1.         0.       ],[-0.79810953  1.          0.        ],[2.085405 0.       1.      ],[1.9639051 0.        1.       ],[-1.0298356  1.         0.       ],[0.9396981  0.77621335 0.        ],[1.0339936 0.6596706 0.       ],[-0.58520174  0.98034436  0.        ],[-1.612255    0.25514466  0.        ],[0.9606983 0.8045109 0.       ],[1.0647752 0.7865385 0.       ],[0.7054111 1.        0.       ],[-0.65605664  1.          0.        ],[1.1838247  0.49778885 0.        ],[-0.9442971  1.         0.       ],[-1.0391747  1.         0.       ],[1.0562458 0.6879027 0.       ]
447,1,TCGA-GM-A2DL-01,[0.7212239 1.        0.       ],[2.4110684 0.        1.       ],[-1.4683905   0.51140857  0.        ],[1.1341876 0.4319507 0.       ],[0.7012062  0.94983494 0.        ],[-0.5300918  1.         0.       ],[-1.0175834  1.         0.       ],[2.1542976 0.        1.       ],[2.081718 0.       1.      ],[-0.9730732  0.8680797  0.       ],[-0.66076845  1.          0.        ],[-0.5245411   0.98250747  0.        ],[-0.897459   0.9188497  0.       ],[-1.3781345   0.33695015  0.        ],[-1.4671651   0.25747404  0.        ],[0.822777 1.       0.      ],[1.0209286 0.6223244 0.       ],[-0.60853285  1.          0.        ],[-1.2929188   0.45413414  0.        ],[-0.9869846  0.9531671  0.       ],[-1.0237163  1.         0.       ],[1.274269  0.2364816 0.       ]
447,2,TCGA-BH-A0DQ-01,[-0.6313957  1.         0.       ],[2.3910933 0.        1.       ],[-1.405878   0.4013415  0.       ],[0.8297058 0.9652508 0.       ],[0.49021438 1.         0.        ],[-1.0136477  0.8700267  0.       ],[-0.71946615  1.          0.        ],[1.8624911e+00 5.0000000e-04 1.0000000e+00],[1.9459275 0.        1.       ],[-0.69156635  1.          0.        ],[-1.0651188  0.9120089  0.       ],[1.1627094  0.57731456 0.        ],[0.44316098 0.9998333  0.        ],[-1.4820557   0.50665873  0.        ],[-1.1031642  1.         0.       ],[1.1361228  0.53580356 0.        ],[0.8628194 0.9876366 0.       ],[-0.4009161   0.99986976  0.        ],[1.0253663 0.5883676 0.       ],[1.0447153 0.6108564 0.       ],[-0.7392645  1.         0.       ],[1.1031061  0.53806967 0.        ]
447,3,TCGA-BH-A18M-01,[-0.7515557  1.         0.       ],[2.503574 0.       1.      ],[-0.98793525  1.          0.        ],[0.5051744 0.9990536 0.       ],[0.6883412 1.        0.       ],[-0.6165282  1.         0.       ],[-0.79810953  1.          0.        ],[2.085405 0.       1.      ],[1.9639051 0.        1.       ],[-1.0298356  1.         0.       ],[0.9396981  0.77621335 0.        ],[1.0339936 0.6596706 0.       ],[-0.58520174  0.98034436  0.        ],[-1.612255    0.25514466  0.        ],[0.9606983 0.8045109 0.       ],[1.0647752 0.7865385 0.       ],[0.7054111 1.        0.       ],[-0.65605664  1.          0.        ],[1.1838247  0.49778885 0.        ],[-0.9442971  1.         0.       ],[-1.0391747  1.         0.       ],[1.0562458 0.6879027 0.       ]
448,1,TCGA-BH-A0BR-01,[-0.4723568  1.         0.       ],[2.174578 0.       1.      ],[-1.5846138   0.07191517  0.        ],[0.7406576 1.        0.       ],[0.4197378 1.        0.       ],[-0.7402644  1.         0.       ],[-0.9907575  1.         0.       ],[1.8850375e+00 6.8236096e-04 1.0000000e+00],[2.0389454 0.        1.       ],[-0.772755  1.        0.      ],[1.3178115  0.20525762 0.        ],[0.7746057 1.        0.       ],[-0.46812776  0.996075    0.        ],[-1.6297082   0.08595531  0.        ],[-0.9504133  1.         0.       ],[0.63386434 1.         0.        ],[0.9174312 1.        0.       ],[-0.6943956  1.         0.       ],[-1.4396204   0.18451034  0.        ],[-1.3236468   0.32154384  0.        ],[-0.8921915  1.         0.       ],[0.92641747 1.         0.        ]
448,2,TCGA-A1-A0SI-01,[-0.5359142  1.         0.       ],[2.3001578 0.        1.       ],[-0.66428834  1.          0.        ],[0.6188958  0.98724693 0.        ],[-0.31756946  1.          0.        ],[-1.1210396  0.6435857  0.       ],[-1.1452434  0.6871233  0.       ],[2.0658169 0.        1.       ],[2.1611798 0.        1.       ],[-1.381317    0.25810736  0.        ],[1.0319421  0.61573124 0.        ],[-0.63970524  1.          0.        ],[-0.42803246  1.          0.        ],[-1.7500943   0.02848914 -1.        ],[-1.0599183  0.6208874  0.       ],[1.0150937 0.567004  0.       ],[0.7909003 1.        0.       ],[-0.3327938  1.         0.       ],[-1.833877    0.01914065 -1.        ],[-1.0911032  0.6241479  0.       ],[-1.4279753  0.2592184  0.       ],[1.0478892 0.7030362 0.       ]
